from_id,to_id,travel_time
5350014.0,5350011.01,18.0
5350014.0,5350034.02,20.0
5350015.0,5350014.0,11.0
5350015.0,5350013.01,12.0
5350015.0,5350016.0,13.0
5350015.0,5350034.02,13.0
5350015.0,5350011.03,16.0
5350015.0,5350011.02,17.0
5350015.0,5350017.02,17.0
5350015.0,5350035.0,18.0
5350015.0,5350030.0,19.0
5350015.0,5350013.02,19.0
5350015.0,5350011.01,19.0
5350015.0,5350017.01,20.0
5350016.0,5350033.0,13.0
5350016.0,5350015.0,14.0
5350016.0,5350030.0,15.0
5350016.0,5350017.01,15.0
5350016.0,5350017.02,16.0
5350016.0,5350014.0,18.0
5350016.0,5350018.0,18.0
5350016.0,5350029.0,19.0
5350016.0,5350031.0,20.0
5350016.0,5350013.01,20.0
5350017.01,5350016.0,16.0
5350017.01,5350030.0,18.0
5350017.01,5350017.02,20.0
5350017.02,5350013.02,13.0
5350017.02,5350016.0,16.0
5350017.02,5350015.0,18.0
5350017.02,5350013.01,19.0
5350017.02,5350017.01,20.0
5350018.0,5350019.0,13.0
5350018.0,5350029.0,13.0
5350018.0,5350028.01,13.0
5350018.0,5350028.02,18.0
5350018.0,5350016.0,19.0
5350018.0,5350030.0,19.0
5350019.0,5350028.02,10.0
5350019.0,5350028.01,13.0
5350019.0,5350018.0,14.0
5350019.0,5350027.0,15.0
5350019.0,5350026.0,16.0
5350019.0,5350020.0,17.0
5350019.0,5350029.0,19.0
5350019.0,5350073.0,20.0
5350020.0,5350026.0,15.0
5350020.0,5350025.0,16.0
5350020.0,5350019.0,19.0
5350020.0,5350027.0,19.0
5350020.0,5350074.0,19.0
5350020.0,5350024.0,20.0
5350021.0,5350023.0,12.0
5350021.0,5350024.0,18.0
5350021.0,5350022.0,20.0
5350022.0,5350023.0,15.0
5350022.0,5350079.0,18.0
5350022.0,5350021.0,20.0
5350022.0,5350339.0,20.0
5350023.0,5350021.0,12.0
5350023.0,5350022.0,15.0
5350023.0,5350024.0,20.0
5350023.0,5350079.0,20.0
5350024.0,5350025.0,17.0
5350024.0,5350078.0,18.0
5350024.0,5350021.0,19.0
5350024.0,5350020.0,20.0
5350024.0,5350023.0,20.0
5350025.0,5350077.0,15.0
5350025.0,5350026.0,16.0
5350025.0,5350024.0,17.0
5350025.0,5350020.0,18.0
5350025.0,5350074.0,20.0
5350026.0,5350027.0,12.0
5350026.0,5350074.0,14.0
5350026.0,5350020.0,15.0
5350026.0,5350025.0,16.0
5350026.0,5350019.0,18.0
5350026.0,5350077.0,18.0
5350027.0,5350073.0,11.0
5350027.0,5350028.02,11.0
5350027.0,5350026.0,12.0
5350027.0,5350019.0,16.0
5350027.0,5350074.0,20.0
5350027.0,5350077.0,20.0
5350027.0,5350028.01,20.0
5350028.01,5350029.0,11.0
5350028.01,5350028.02,12.0
5350028.01,5350018.0,14.0
5350028.01,5350019.0,14.0
5350028.01,5350016.0,20.0
5350028.01,5350030.0,20.0
5350028.02,5350019.0,10.0
5350028.02,5350027.0,11.0
5350028.02,5350028.01,12.0
5350028.02,5350018.0,17.0
5350028.02,5350029.0,18.0
5350028.02,5350073.0,18.0
5350029.0,5350028.01,11.0
5350029.0,5350070.0,12.0
5350029.0,5350018.0,13.0
5350029.0,5350069.0,13.0
5350029.0,5350031.0,15.0
5350029.0,5350030.0,17.0
5350029.0,5350085.0,17.0
5350029.0,5350028.02,18.0
5350029.0,5350068.0,19.0
5350029.0,5350034.02,19.0
5350029.0,5350016.0,20.0
5350029.0,5350019.0,20.0
5350029.0,5350033.0,20.0
5350030.0,5350031.0,6.0
5350030.0,5350068.0,13.0
5350030.0,5350016.0,14.0
5350030.0,5350029.0,15.0
5350030.0,5350033.0,16.0
5350030.0,5350018.0,18.0
5350030.0,5350017.01,18.0
5350030.0,5350070.0,19.0
5350030.0,5350034.02,19.0
5350031.0,5350030.0,6.0
5350031.0,5350068.0,6.0
5350031.0,5350029.0,15.0
5350031.0,5350032.0,16.0
5350031.0,5350034.02,17.0
5350031.0,5350033.0,18.0
5350031.0,5350066.0,19.0
5350031.0,5350069.0,19.0
5350031.0,5350070.0,19.0
5350031.0,5350016.0,20.0
5350031.0,5350034.01,20.0
5350032.0,5350066.0,9.0
5350032.0,5350033.0,10.0
5350032.0,5350034.01,13.0
5350032.0,5350034.02,15.0
5350032.0,5350031.0,16.0
5350032.0,5350064.0,16.0
5350032.0,5350063.04,17.0
5350032.0,5350068.0,18.0
5350032.0,5350065.01,18.0
5350033.0,5350032.0,10.0
5350033.0,5350016.0,13.0
5350033.0,5350030.0,16.0
5350033.0,5350034.02,16.0
5350033.0,5350031.0,18.0
5350033.0,5350066.0,19.0
5350033.0,5350029.0,20.0
5350034.01,5350034.02,9.0
5350034.01,5350063.04,10.0
5350034.01,5350063.06,10.0
5350034.01,5350032.0,13.0
5350034.01,5350062.04,14.0
5350034.01,5350035.0,15.0
5350034.01,5350066.0,17.0
5350034.01,5350063.05,18.0
