CTUID,Neighbourhoods,Metric_Type,Metric_Name,Travel_Time_Threshold,Category,Before_After_Benefit,Value
5350188.00,Old East York,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350189.00,O'Connor-Parkview,Social,Travel Time to First Destination,34.0,Hospital,before,34.0
5350189.00,O'Connor-Parkview,Social,Travel Time to First Destination,34.0,Hospital,after,34.0
5350189.00,O'Connor-Parkview,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350190.01,Taylor-Massey,Social,Travel Time to First Destination,30.0,Hospital,before,30.0
5350190.01,Taylor-Massey,Social,Travel Time to First Destination,30.0,Hospital,after,30.0
5350190.01,Taylor-Massey,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350190.02,O'Connor-Parkview,Social,Travel Time to First Destination,33.0,Hospital,before,33.0
5350190.02,O'Connor-Parkview,Social,Travel Time to First Destination,33.0,Hospital,after,33.0
5350190.02,O'Connor-Parkview,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350191.00,O'Connor-Parkview,Social,Travel Time to First Destination,33.0,Hospital,before,33.0
5350191.00,O'Connor-Parkview,Social,Travel Time to First Destination,33.0,Hospital,after,33.0
5350191.00,O'Connor-Parkview,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350192.00,O'Connor-Parkview,Social,Travel Time to First Destination,30.0,Hospital,before,30.0
5350192.00,O'Connor-Parkview,Social,Travel Time to First Destination,30.0,Hospital,after,30.0
5350192.00,O'Connor-Parkview,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350193.00,O'Connor-Parkview,Social,Travel Time to First Destination,42.0,Hospital,before,42.0
5350193.00,O'Connor-Parkview,Social,Travel Time to First Destination,42.0,Hospital,after,42.0
5350193.00,O'Connor-Parkview,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350194.01,Thorncliffe Park,Social,Travel Time to First Destination,47.0,Hospital,before,47.0
5350194.01,Thorncliffe Park,Social,Travel Time to First Destination,47.0,Hospital,after,47.0
5350194.01,Thorncliffe Park,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350194.02,Thorncliffe Park,Social,Travel Time to First Destination,35.0,Hospital,before,35.0
5350194.02,Thorncliffe Park,Social,Travel Time to First Destination,33.0,Hospital,after,33.0
5350194.02,Thorncliffe Park,Social,Travel Time to First Destination,2.0,Hospital,benefit,2.0
5350194.03,Thorncliffe Park,Social,Travel Time to First Destination,37.0,Hospital,before,37.0
5350194.03,Thorncliffe Park,Social,Travel Time to First Destination,33.0,Hospital,after,33.0
5350194.03,Thorncliffe Park,Social,Travel Time to First Destination,4.0,Hospital,benefit,4.0
5350194.04,Thorncliffe Park,Social,Travel Time to First Destination,33.0,Hospital,before,33.0
5350194.04,Thorncliffe Park,Social,Travel Time to First Destination,33.0,Hospital,after,33.0
5350194.04,Thorncliffe Park,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350195.01,Leaside-Bennington,Social,Travel Time to First Destination,13.0,Hospital,before,13.0
5350195.01,Leaside-Bennington,Social,Travel Time to First Destination,13.0,Hospital,after,13.0
5350195.01,Leaside-Bennington,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350195.02,Leaside-Bennington,Social,Travel Time to First Destination,22.0,Hospital,before,22.0
5350195.02,Leaside-Bennington,Social,Travel Time to First Destination,22.0,Hospital,after,22.0
5350195.02,Leaside-Bennington,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350196.01,Leaside-Bennington,Social,Travel Time to First Destination,11.0,Hospital,before,11.0
5350196.01,Leaside-Bennington,Social,Travel Time to First Destination,11.0,Hospital,after,11.0
5350196.01,Leaside-Bennington,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350196.02,Leaside-Bennington,Social,Travel Time to First Destination,26.0,Hospital,before,26.0
5350196.02,Leaside-Bennington,Social,Travel Time to First Destination,26.0,Hospital,after,26.0
5350196.02,Leaside-Bennington,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350200.01,Humber Bay Shores,Social,Travel Time to First Destination,41.0,Hospital,before,41.0
5350200.01,Humber Bay Shores,Social,Travel Time to First Destination,41.0,Hospital,after,41.0
5350200.01,Humber Bay Shores,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350200.02,Mimico-Queensway,Social,Travel Time to First Destination,41.0,Hospital,before,41.0
5350200.02,Mimico-Queensway,Social,Travel Time to First Destination,41.0,Hospital,after,41.0
5350200.02,Mimico-Queensway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350201.00,Mimico-Queensway,Social,Travel Time to First Destination,40.0,Hospital,before,40.0
5350201.00,Mimico-Queensway,Social,Travel Time to First Destination,40.0,Hospital,after,40.0
5350201.00,Mimico-Queensway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350202.00,Mimico-Queensway,Social,Travel Time to First Destination,44.0,Hospital,before,44.0
5350202.00,Mimico-Queensway,Social,Travel Time to First Destination,44.0,Hospital,after,44.0
5350202.00,Mimico-Queensway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350203.00,Mimico-Queensway,Social,Travel Time to First Destination,50.0,Hospital,before,50.0
5350203.00,Mimico-Queensway,Social,Travel Time to First Destination,50.0,Hospital,after,50.0
5350203.00,Mimico-Queensway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350204.00,New Toronto,Social,Travel Time to First Destination,48.0,Hospital,before,48.0
5350204.00,New Toronto,Social,Travel Time to First Destination,48.0,Hospital,after,48.0
5350204.00,New Toronto,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350205.00,New Toronto,Social,Travel Time to First Destination,39.0,Hospital,before,39.0
5350205.00,New Toronto,Social,Travel Time to First Destination,39.0,Hospital,after,39.0
5350205.00,New Toronto,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350206.01,Long Branch,Social,Travel Time to First Destination,37.0,Hospital,before,37.0
5350206.01,Long Branch,Social,Travel Time to First Destination,37.0,Hospital,after,37.0
5350206.01,Long Branch,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350206.02,Long Branch,Social,Travel Time to First Destination,42.0,Hospital,before,42.0
5350206.02,Long Branch,Social,Travel Time to First Destination,42.0,Hospital,after,42.0
5350206.02,Long Branch,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350207.00,New Toronto,Social,Travel Time to First Destination,35.0,Hospital,before,35.0
5350207.00,New Toronto,Social,Travel Time to First Destination,35.0,Hospital,after,35.0
5350207.00,New Toronto,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350208.00,New Toronto,Social,Travel Time to First Destination,40.0,Hospital,before,40.0
5350208.00,New Toronto,Social,Travel Time to First Destination,40.0,Hospital,after,40.0
5350208.00,New Toronto,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350209.00,Mimico-Queensway,Social,Travel Time to First Destination,35.0,Hospital,before,35.0
5350209.00,Mimico-Queensway,Social,Travel Time to First Destination,35.0,Hospital,after,35.0
5350209.00,Mimico-Queensway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350210.01,Mimico-Queensway,Social,Travel Time to First Destination,34.0,Hospital,before,34.0
5350210.01,Mimico-Queensway,Social,Travel Time to First Destination,34.0,Hospital,after,34.0
5350210.01,Mimico-Queensway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350210.03,Humber Bay Shores,Social,Travel Time to First Destination,35.0,Hospital,before,35.0
5350210.03,Humber Bay Shores,Social,Travel Time to First Destination,35.0,Hospital,after,35.0
5350210.03,Humber Bay Shores,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350210.04,Humber Bay Shores,Social,Travel Time to First Destination,29.0,Hospital,before,29.0
5350210.04,Humber Bay Shores,Social,Travel Time to First Destination,29.0,Hospital,after,29.0
5350210.04,Humber Bay Shores,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350211.00,Alderwood,Social,Travel Time to First Destination,32.0,Hospital,before,32.0
5350211.00,Alderwood,Social,Travel Time to First Destination,32.0,Hospital,after,32.0
5350211.00,Alderwood,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350212.00,Alderwood,Social,Travel Time to First Destination,31.0,Hospital,before,31.0
5350212.00,Alderwood,Social,Travel Time to First Destination,31.0,Hospital,after,31.0
5350212.00,Alderwood,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350213.01,Islington,Social,Travel Time to First Destination,33.0,Hospital,before,33.0
5350213.01,Islington,Social,Travel Time to First Destination,33.0,Hospital,after,33.0
5350213.01,Islington,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350213.02,Etobicoke City Centre,Social,Travel Time to First Destination,27.0,Hospital,before,27.0
5350213.02,Etobicoke City Centre,Social,Travel Time to First Destination,27.0,Hospital,after,27.0
5350213.02,Etobicoke City Centre,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350214.00,Etobicoke City Centre,Social,Travel Time to First Destination,43.0,Hospital,before,43.0
5350214.00,Etobicoke City Centre,Social,Travel Time to First Destination,43.0,Hospital,after,43.0
5350214.00,Etobicoke City Centre,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350215.00,Stonegate-Queensway,Social,Travel Time to First Destination,34.0,Hospital,before,34.0
5350215.00,Stonegate-Queensway,Social,Travel Time to First Destination,34.0,Hospital,after,34.0
5350215.00,Stonegate-Queensway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350216.00,Stonegate-Queensway,Social,Travel Time to First Destination,40.0,Hospital,before,40.0
5350216.00,Stonegate-Queensway,Social,Travel Time to First Destination,40.0,Hospital,after,40.0
5350216.00,Stonegate-Queensway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350217.00,Stonegate-Queensway,Social,Travel Time to First Destination,34.0,Hospital,before,34.0
5350217.00,Stonegate-Queensway,Social,Travel Time to First Destination,34.0,Hospital,after,34.0
5350217.00,Stonegate-Queensway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350218.00,Stonegate-Queensway,Social,Travel Time to First Destination,32.0,Hospital,before,32.0
5350218.00,Stonegate-Queensway,Social,Travel Time to First Destination,32.0,Hospital,after,32.0
5350218.00,Stonegate-Queensway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350219.00,Stonegate-Queensway,Social,Travel Time to First Destination,42.0,Hospital,before,42.0
5350219.00,Stonegate-Queensway,Social,Travel Time to First Destination,42.0,Hospital,after,42.0
5350219.00,Stonegate-Queensway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350220.00,Markland Wood,Social,Travel Time to First Destination,42.0,Hospital,before,42.0
5350220.00,Markland Wood,Social,Travel Time to First Destination,42.0,Hospital,after,42.0
5350220.00,Markland Wood,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350221.01,Markland Wood,Social,Travel Time to First Destination,54.0,Hospital,before,54.0
5350221.01,Markland Wood,Social,Travel Time to First Destination,54.0,Hospital,after,54.0
5350221.01,Markland Wood,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350221.02,Etobicoke West Mall,Social,Travel Time to First Destination,45.0,Hospital,before,45.0
5350221.02,Etobicoke West Mall,Social,Travel Time to First Destination,45.0,Hospital,after,45.0
5350221.02,Etobicoke West Mall,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350222.01,Islington,Social,Travel Time to First Destination,47.0,Hospital,before,47.0
5350222.01,Islington,Social,Travel Time to First Destination,47.0,Hospital,after,47.0
5350222.01,Islington,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350222.02,Islington,Social,Travel Time to First Destination,51.0,Hospital,before,51.0
5350222.02,Islington,Social,Travel Time to First Destination,51.0,Hospital,after,51.0
5350222.02,Islington,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350223.01,Islington,Social,Travel Time to First Destination,46.0,Hospital,before,46.0
5350223.01,Islington,Social,Travel Time to First Destination,46.0,Hospital,after,46.0
5350223.01,Islington,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350223.02,Islington,Social,Travel Time to First Destination,42.0,Hospital,before,42.0
5350223.02,Islington,Social,Travel Time to First Destination,42.0,Hospital,after,42.0
5350223.02,Islington,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350224.00,Princess-Rosethorn,Social,Travel Time to First Destination,40.0,Hospital,before,40.0
5350224.00,Princess-Rosethorn,Social,Travel Time to First Destination,40.0,Hospital,after,40.0
5350224.00,Princess-Rosethorn,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350225.01,Islington,Social,Travel Time to First Destination,34.0,Hospital,before,34.0
5350225.01,Islington,Social,Travel Time to First Destination,34.0,Hospital,after,34.0
5350225.01,Islington,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350225.02,Etobicoke City Centre,Social,Travel Time to First Destination,32.0,Hospital,before,32.0
5350225.02,Etobicoke City Centre,Social,Travel Time to First Destination,32.0,Hospital,after,32.0
5350225.02,Etobicoke City Centre,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350226.00,Kingsway South,Social,Travel Time to First Destination,38.0,Hospital,before,38.0
5350226.00,Kingsway South,Social,Travel Time to First Destination,38.0,Hospital,after,38.0
5350226.00,Kingsway South,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350227.00,Kingsway South,Social,Travel Time to First Destination,28.0,Hospital,before,28.0
5350227.00,Kingsway South,Social,Travel Time to First Destination,28.0,Hospital,after,28.0
5350227.00,Kingsway South,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350228.00,Kingsway South,Social,Travel Time to First Destination,40.0,Hospital,before,40.0
5350228.00,Kingsway South,Social,Travel Time to First Destination,40.0,Hospital,after,40.0
5350228.00,Kingsway South,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350229.00,Kingsway South,Social,Travel Time to First Destination,34.0,Hospital,before,34.0
5350229.00,Kingsway South,Social,Travel Time to First Destination,34.0,Hospital,after,34.0
5350229.00,Kingsway South,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350230.01,Edenbridge-Humber Valley,Social,Travel Time to First Destination,43.0,Hospital,before,43.0
5350230.01,Edenbridge-Humber Valley,Social,Travel Time to First Destination,43.0,Hospital,after,43.0
5350230.01,Edenbridge-Humber Valley,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350230.02,Edenbridge-Humber Valley,Social,Travel Time to First Destination,34.0,Hospital,before,34.0
5350230.02,Edenbridge-Humber Valley,Social,Travel Time to First Destination,34.0,Hospital,after,34.0
5350230.02,Edenbridge-Humber Valley,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350231.00,Edenbridge-Humber Valley,Social,Travel Time to First Destination,44.0,Hospital,before,44.0
5350231.00,Edenbridge-Humber Valley,Social,Travel Time to First Destination,44.0,Hospital,after,44.0
5350231.00,Edenbridge-Humber Valley,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350232.00,Princess-Rosethorn,Social,Travel Time to First Destination,46.0,Hospital,before,46.0
5350232.00,Princess-Rosethorn,Social,Travel Time to First Destination,46.0,Hospital,after,46.0
5350232.00,Princess-Rosethorn,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350233.00,Princess-Rosethorn,Social,Travel Time to First Destination,44.0,Hospital,before,44.0
5350233.00,Princess-Rosethorn,Social,Travel Time to First Destination,44.0,Hospital,after,44.0
5350233.00,Princess-Rosethorn,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350234.00,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,57.0,Hospital,before,57.0
5350234.00,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,57.0,Hospital,after,57.0
5350234.00,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350235.01,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,49.0,Hospital,before,49.0
5350235.01,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,49.0,Hospital,after,49.0
5350235.01,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350235.02,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,51.0,Hospital,before,51.0
5350235.02,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,51.0,Hospital,after,51.0
5350235.02,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350236.01,Etobicoke West Mall,Social,Travel Time to First Destination,46.0,Hospital,before,46.0
5350236.01,Etobicoke West Mall,Social,Travel Time to First Destination,46.0,Hospital,after,46.0
5350236.01,Etobicoke West Mall,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350236.02,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,68.0,Hospital,before,68.0
5350236.02,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,68.0,Hospital,after,68.0
5350236.02,Eringate-Centennial-West Deane,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350237.01,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,47.0,Hospital,before,47.0
5350237.01,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,47.0,Hospital,after,47.0
5350237.01,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350237.02,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,47.0,Hospital,before,47.0
5350237.02,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,47.0,Hospital,after,47.0
5350237.02,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350237.03,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,45.0,Hospital,before,45.0
5350237.03,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,45.0,Hospital,after,45.0
5350237.03,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350238.01,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,45.0,Hospital,before,45.0
5350238.01,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,45.0,Hospital,after,45.0
5350238.01,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350238.02,Kingsview Village-The Westway,Social,Travel Time to First Destination,44.0,Hospital,before,44.0
5350238.02,Kingsview Village-The Westway,Social,Travel Time to First Destination,44.0,Hospital,after,44.0
5350238.02,Kingsview Village-The Westway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350239.00,Kingsview Village-The Westway,Social,Travel Time to First Destination,44.0,Hospital,before,44.0
5350239.00,Kingsview Village-The Westway,Social,Travel Time to First Destination,44.0,Hospital,after,44.0
5350239.00,Kingsview Village-The Westway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350240.01,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,44.0,Hospital,before,44.0
5350240.01,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,44.0,Hospital,after,44.0
5350240.01,Willowridge-Martingrove-Richview,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350240.02,Humber Heights-Westmount,Social,Travel Time to First Destination,37.0,Hospital,before,37.0
5350240.02,Humber Heights-Westmount,Social,Travel Time to First Destination,37.0,Hospital,after,37.0
5350240.02,Humber Heights-Westmount,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350241.00,Humber Heights-Westmount,Social,Travel Time to First Destination,36.0,Hospital,before,36.0
5350241.00,Humber Heights-Westmount,Social,Travel Time to First Destination,36.0,Hospital,after,36.0
5350241.00,Humber Heights-Westmount,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350242.00,Humber Heights-Westmount,Social,Travel Time to First Destination,29.0,Hospital,before,29.0
5350242.00,Humber Heights-Westmount,Social,Travel Time to First Destination,29.0,Hospital,after,29.0
5350242.00,Humber Heights-Westmount,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350243.01,Kingsview Village-The Westway,Social,Travel Time to First Destination,42.0,Hospital,before,42.0
5350243.01,Kingsview Village-The Westway,Social,Travel Time to First Destination,42.0,Hospital,after,42.0
5350243.01,Kingsview Village-The Westway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350243.02,Kingsview Village-The Westway,Social,Travel Time to First Destination,41.0,Hospital,before,41.0
5350243.02,Kingsview Village-The Westway,Social,Travel Time to First Destination,41.0,Hospital,after,41.0
5350243.02,Kingsview Village-The Westway,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350244.01,Elms-Old Rexdale,Social,Travel Time to First Destination,39.0,Hospital,before,39.0
5350244.01,Elms-Old Rexdale,Social,Travel Time to First Destination,39.0,Hospital,after,39.0
5350244.01,Elms-Old Rexdale,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350244.02,Elms-Old Rexdale,Social,Travel Time to First Destination,27.0,Hospital,before,27.0
5350244.02,Elms-Old Rexdale,Social,Travel Time to First Destination,27.0,Hospital,after,27.0
5350244.02,Elms-Old Rexdale,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350245.00,Rexdale-Kipling,Social,Travel Time to First Destination,31.0,Hospital,before,31.0
5350245.00,Rexdale-Kipling,Social,Travel Time to First Destination,31.0,Hospital,after,31.0
5350245.00,Rexdale-Kipling,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350246.00,Rexdale-Kipling,Social,Travel Time to First Destination,23.0,Hospital,before,23.0
5350246.00,Rexdale-Kipling,Social,Travel Time to First Destination,23.0,Hospital,after,23.0
5350246.00,Rexdale-Kipling,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350247.01,West Humber-Clairville,Social,Travel Time to First Destination,40.0,Hospital,before,40.0
5350247.01,West Humber-Clairville,Social,Travel Time to First Destination,40.0,Hospital,after,40.0
5350247.01,West Humber-Clairville,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350247.02,West Humber-Clairville,Social,Travel Time to First Destination,27.0,Hospital,before,27.0
5350247.02,West Humber-Clairville,Social,Travel Time to First Destination,27.0,Hospital,after,27.0
5350247.02,West Humber-Clairville,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350248.02,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,21.0,Hospital,before,21.0
5350248.02,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,21.0,Hospital,after,21.0
5350248.02,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350248.03,West Humber-Clairville,Social,Travel Time to First Destination,31.0,Hospital,before,31.0
5350248.03,West Humber-Clairville,Social,Travel Time to First Destination,31.0,Hospital,after,31.0
5350248.03,West Humber-Clairville,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350248.04,West Humber-Clairville,Social,Travel Time to First Destination,18.0,Hospital,before,18.0
5350248.04,West Humber-Clairville,Social,Travel Time to First Destination,18.0,Hospital,after,18.0
5350248.04,West Humber-Clairville,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350248.05,West Humber-Clairville,Social,Travel Time to First Destination,10.0,Hospital,before,10.0
5350248.05,West Humber-Clairville,Social,Travel Time to First Destination,10.0,Hospital,after,10.0
5350248.05,West Humber-Clairville,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350249.01,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,34.0,Hospital,before,34.0
5350249.01,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,34.0,Hospital,after,34.0
5350249.01,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350249.03,West Humber-Clairville,Social,Travel Time to First Destination,29.0,Hospital,before,29.0
5350249.03,West Humber-Clairville,Social,Travel Time to First Destination,29.0,Hospital,after,29.0
5350249.03,West Humber-Clairville,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350249.04,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,33.0,Hospital,before,33.0
5350249.04,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,33.0,Hospital,after,33.0
5350249.04,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350249.05,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,22.0,Hospital,before,22.0
5350249.05,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,22.0,Hospital,after,22.0
5350249.05,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350250.01,Thistletown-Beaumond Heights,Social,Travel Time to First Destination,33.0,Hospital,before,33.0
5350250.01,Thistletown-Beaumond Heights,Social,Travel Time to First Destination,33.0,Hospital,after,33.0
5350250.01,Thistletown-Beaumond Heights,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350250.02,Thistletown-Beaumond Heights,Social,Travel Time to First Destination,40.0,Hospital,before,40.0
5350250.02,Thistletown-Beaumond Heights,Social,Travel Time to First Destination,40.0,Hospital,after,40.0
5350250.02,Thistletown-Beaumond Heights,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350250.04,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,39.0,Hospital,before,39.0
5350250.04,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,39.0,Hospital,after,39.0
5350250.04,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350250.05,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,35.0,Hospital,before,35.0
5350250.05,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,35.0,Hospital,after,35.0
5350250.05,Mount Olive-Silverstone-Jamestown,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350260.01,Flemingdon Park,Social,Travel Time to First Destination,40.0,Hospital,before,40.0
5350260.01,Flemingdon Park,Social,Travel Time to First Destination,38.0,Hospital,after,38.0
5350260.01,Flemingdon Park,Social,Travel Time to First Destination,2.0,Hospital,benefit,2.0
5350260.04,Flemingdon Park,Social,Travel Time to First Destination,34.0,Hospital,before,34.0
5350260.04,Flemingdon Park,Social,Travel Time to First Destination,34.0,Hospital,after,34.0
5350260.04,Flemingdon Park,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350260.05,Flemingdon Park,Social,Travel Time to First Destination,39.0,Hospital,before,39.0
5350260.05,Flemingdon Park,Social,Travel Time to First Destination,38.0,Hospital,after,38.0
5350260.05,Flemingdon Park,Social,Travel Time to First Destination,1.0,Hospital,benefit,1.0
5350260.06,Flemingdon Park,Social,Travel Time to First Destination,29.0,Hospital,before,29.0
5350260.06,Flemingdon Park,Social,Travel Time to First Destination,29.0,Hospital,after,29.0
5350260.06,Flemingdon Park,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350260.07,Victoria Village,Social,Travel Time to First Destination,53.0,Hospital,before,53.0
5350260.07,Victoria Village,Social,Travel Time to First Destination,53.0,Hospital,after,53.0
5350260.07,Victoria Village,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350261.00,Victoria Village,Social,Travel Time to First Destination,38.0,Hospital,before,38.0
5350261.00,Victoria Village,Social,Travel Time to First Destination,38.0,Hospital,after,38.0
5350261.00,Victoria Village,Social,Travel Time to First Destination,0.0,Hospital,benefit,0.0
5350262.01,Victoria Village,Social,Travel Time to First Destination,41.0,Hospital,before,41.0
5350262.01,Victoria Village,Social,Travel Time to First Destination,41.0,Hospital,after,41.0
