from_id,to_id,travel_time
5350059.0,7792698,23.0
5350059.0,7792696,25.0
5350059.0,7792695,25.0
5350059.0,20232082,27.0
5350059.0,9110076,29.0
5350059.0,6522400,29.0
5350060.0,9942219,15.0
5350060.0,7754575,21.0
5350060.0,9086232,21.0
5350060.0,7762671,22.0
5350060.0,6522400,22.0
5350060.0,13498043,23.0
5350060.0,9110076,23.0
5350060.0,7792529,24.0
5350060.0,7792698,26.0
5350060.0,7792695,27.0
5350060.0,7792696,28.0
5350061.0,9942219,14.0
5350061.0,13498043,17.0
5350061.0,7792698,18.0
5350061.0,7762671,18.0
5350061.0,7754575,21.0
5350061.0,7792695,21.0
5350061.0,7792529,21.0
5350061.0,7792696,22.0
5350061.0,6522400,24.0
5350061.0,9086232,25.0
5350061.0,773891,30.0
5350062.01,7754575,11.0
5350062.01,6522400,11.0
5350062.01,7762671,15.0
5350062.01,13498043,18.0
5350062.01,7792529,20.0
5350062.01,7792696,21.0
5350062.01,7792698,21.0
5350062.01,7792695,23.0
5350062.01,773891,23.0
5350062.01,9942219,27.0
5350062.01,9110076,30.0
5350062.01,6388009,30.0
5350062.03,7762671,11.0
5350062.03,7754575,13.0
5350062.03,13498043,13.0
5350062.03,7792529,15.0
5350062.03,7792698,16.0
5350062.03,7792696,18.0
5350062.03,7792695,18.0
5350062.03,6522400,21.0
5350062.03,9942219,23.0
5350062.03,773891,25.0
5350062.03,9086232,26.0
5350062.04,7762671,6.0
5350062.04,7754575,7.0
5350062.04,7792529,11.0
5350062.04,7792696,15.0
5350062.04,13498043,15.0
5350062.04,7792698,18.0
5350062.04,6522400,18.0
5350062.04,773891,19.0
5350062.04,7792695,20.0
5350062.04,9942219,21.0
5350062.04,9086232,27.0
5350062.04,6388009,27.0
5350063.03,6522400,5.0
5350063.03,7754575,11.0
5350063.03,7762671,21.0
5350063.03,7792696,23.0
5350063.03,773891,23.0
5350063.03,7792529,23.0
5350063.03,13498043,26.0
5350063.03,7792695,27.0
5350063.03,7792698,29.0
5350063.03,6388009,30.0
5350063.04,7754575,6.0
5350063.04,6522400,14.0
5350063.04,7762671,15.0
5350063.04,7792529,19.0
5350063.04,7792696,21.0
5350063.04,13498043,21.0
5350063.04,773891,22.0
5350063.04,7792698,24.0
5350063.04,6388009,24.0
5350063.04,9942219,24.0
5350063.04,7792695,25.0
5350063.04,9086232,29.0
5350063.05,6522400,6.0
5350063.05,7754575,10.0
5350063.05,7762671,18.0
5350063.05,7792696,19.0
5350063.05,773891,19.0
5350063.05,7792529,19.0
5350063.05,13498043,23.0
5350063.05,7792695,23.0
5350063.05,7792698,25.0
5350063.05,9942219,28.0
5350063.05,6388009,29.0
5350063.05,9110076,30.0
5350063.06,7754575,6.0
5350063.06,7762671,11.0
5350063.06,6522400,15.0
5350063.06,7792529,15.0
5350063.06,773891,18.0
5350063.06,7792696,19.0
5350063.06,13498043,20.0
5350063.06,7792698,23.0
5350063.06,7792695,23.0
5350063.06,9942219,23.0
5350063.06,6388009,26.0
5350063.06,9086232,28.0
5350064.0,6522400,11.0
5350064.0,7754575,13.0
5350064.0,7762671,24.0
5350064.0,7792529,25.0
5350064.0,7792696,28.0
5350064.0,13498043,28.0
5350064.0,773891,28.0
5350064.0,6388009,29.0
5350064.0,9942219,30.0
5350065.01,6522400,16.0
5350065.01,7754575,19.0
5350065.01,7762671,26.0
5350065.01,6388009,26.0
5350065.01,13498043,27.0
5350065.01,7792529,27.0
5350065.01,9942219,29.0
5350065.01,7792698,30.0
5350065.02,7754575,21.0
5350065.02,6522400,21.0
5350065.02,6388009,25.0
5350065.02,7762671,30.0
5350066.0,7754575,16.0
5350066.0,7762671,19.0
5350066.0,6388009,20.0
5350066.0,7792529,20.0
5350066.0,13498043,22.0
5350066.0,6522400,23.0
5350066.0,7792696,24.0
5350066.0,7792698,25.0
5350066.0,9942219,25.0
5350066.0,773891,26.0
5350066.0,7792695,27.0
5350067.0,7754575,22.0
5350067.0,6388009,26.0
5350067.0,6522400,28.0
5350068.0,6388009,13.0
5350068.0,7762671,24.0
5350068.0,7792529,25.0
5350068.0,7754575,26.0
5350068.0,13498043,27.0
5350068.0,7792696,29.0
5350068.0,7792698,30.0
5350068.0,773891,30.0
5350068.0,9942219,30.0
5350069.0,6388009,12.0
5350069.0,6522400,27.0
5350070.0,6388009,14.0
5350070.0,6208976,21.0
5350070.0,6522400,21.0
5350070.0,7754575,27.0
5350070.0,13498043,30.0
5350071.0,6388009,23.0
5350071.0,6522400,27.0
5350072.01,6388009,26.0
5350072.01,6522400,27.0
5350072.02,6208976,30.0
5350073.0,6388009,19.0
5350074.0,6388009,23.0
5350074.0,6208976,29.0
5350075.0,6208976,25.0
5350075.0,6522400,28.0
5350075.0,6388009,30.0
5350076.0,6208976,24.0
5350077.0,6388009,25.0
5350077.0,6208976,28.0
5350080.01,6208976,25.0
5350080.02,6208976,23.0
5350081.0,6208976,17.0
5350081.0,6522400,29.0
5350082.0,6208976,16.0
5350082.0,6522400,23.0
5350082.0,6388009,27.0
5350082.0,7754575,30.0
5350083.0,6522400,21.0
5350083.0,6208976,22.0
5350083.0,6388009,25.0
5350083.0,7754575,28.0
5350084.0,6208976,23.0
5350084.0,6522400,23.0
5350084.0,6388009,25.0
5350084.0,7754575,29.0
5350085.0,6388009,15.0
5350085.0,6208976,20.0
5350085.0,6522400,21.0
5350085.0,7754575,27.0
5350085.0,13498043,30.0
5350086.0,7754575,26.0
5350086.0,6522400,27.0
5350087.0,6522400,20.0
5350087.0,7754575,24.0
5350087.0,7762671,29.0
5350087.0,7792529,30.0
5350088.0,6522400,6.0
5350088.0,7754575,16.0
5350088.0,7762671,22.0
5350088.0,7792696,23.0
5350088.0,7792529,23.0
5350088.0,773891,24.0
5350088.0,13498043,25.0
5350088.0,7792695,27.0
5350088.0,9942219,27.0
5350088.0,7792698,28.0
5350088.0,6388009,28.0
5350088.0,9110076,29.0
5350089.0,6522400,15.0
5350089.0,7754575,21.0
5350089.0,7762671,21.0
5350089.0,7792529,22.0
5350089.0,7792696,23.0
5350089.0,13498043,23.0
5350089.0,7792695,25.0
5350089.0,7792698,26.0
5350089.0,9942219,26.0
5350089.0,9110076,28.0
5350089.0,773891,28.0
5350089.0,6388009,29.0
5350090.0,7754575,17.0
5350090.0,6522400,18.0
5350090.0,7762671,24.0
5350090.0,7792696,25.0
5350090.0,773891,25.0
5350090.0,7792529,25.0
5350090.0,13498043,28.0
5350090.0,7792695,29.0
5350091.01,13498043,15.0
5350091.01,6522400,17.0
5350091.01,7792698,18.0
5350091.01,7792696,20.0
5350091.01,7792695,20.0
5350091.01,7762671,21.0
5350091.01,7792529,21.0
5350091.01,9942219,21.0
5350091.01,7754575,24.0
5350091.01,9110076,24.0
5350091.01,773891,28.0
5350091.01,9086232,28.0
5350091.01,6388009,30.0
5350091.02,7762671,23.0
5350091.02,13498043,23.0
5350091.02,6522400,23.0
5350091.02,9110076,24.0
5350091.02,7792529,24.0
5350091.02,7792696,25.0
5350091.02,7754575,26.0
5350091.02,7792698,26.0
5350091.02,7792695,27.0
5350091.02,9942219,29.0
5350092.0,9110076,17.0
5350092.0,13498043,20.0
5350092.0,7792698,23.0
5350092.0,6522400,24.0
5350092.0,9942219,24.0
5350092.0,7792696,25.0
5350092.0,7792695,25.0
5350092.0,7762671,26.0
5350092.0,7792529,26.0
5350092.0,7754575,29.0
5350092.0,9086232,29.0
5350093.0,9110076,17.0
5350093.0,6522400,24.0
5350093.0,13498043,26.0
5350093.0,9086232,28.0
5350093.0,9942219,28.0
5350093.0,7754575,29.0
5350093.0,7792698,29.0
5350094.0,9110076,26.0
5350094.0,6522400,28.0
5350094.0,20232082,29.0
5350095.0,20232082,26.0
5350095.0,6522400,27.0
5350095.0,13498043,29.0
5350095.0,9942219,30.0
5350096.01,9110076,23.0
5350096.01,20232082,28.0
5350096.02,6522400,24.0
5350096.02,20232082,25.0
5350096.02,13498043,26.0
5350096.02,9942219,28.0
5350096.02,7754575,29.0
5350096.02,7792698,29.0
5350096.02,9086232,29.0
5350096.02,9110076,30.0
5350097.01,6522400,24.0
5350097.01,13498043,26.0
5350097.01,10553805,27.0
5350097.01,20232082,28.0
5350097.01,9942219,28.0
5350097.01,7754575,29.0
5350097.01,7792698,29.0
5350097.01,9110076,30.0
5350097.03,9110076,24.0
5350097.03,20232082,30.0
5350097.04,6522400,30.0
5350098.0,10553805,30.0
5350099.0,10553805,24.0
5350099.0,10757635,28.0
5350100.0,10553805,18.0
5350100.0,9066243,28.0
5350100.0,10757635,30.0
5350101.0,10553805,17.0
5350102.02,10553805,22.0
5350102.02,10757635,28.0
5350102.02,6522400,28.0
5350102.03,10553805,22.0
5350102.03,10757635,28.0
5350102.04,10553805,22.0
5350102.05,10553805,24.0
5350102.05,10757635,30.0
5350103.0,10553805,21.0
5350104.0,10553805,17.0
5350105.0,10553805,8.0
5350106.0,10553805,22.0
5350106.0,9066243,28.0
5350107.0,9066243,24.0
5350108.0,9110076,23.0
5350109.0,9110076,23.0
5350109.0,20232082,27.0
5350113.0,9110076,30.0
5350114.0,9110076,24.0
5350115.0,9110076,19.0
5350115.0,13498043,27.0
5350115.0,20232082,27.0
5350115.0,6522400,29.0
5350115.0,7792698,30.0
5350116.0,9110076,12.0
5350117.0,9110076,17.0
5350117.0,13498043,20.0
5350117.0,7792698,23.0
5350117.0,6522400,24.0
5350117.0,7792696,25.0
5350117.0,7792695,25.0
5350117.0,7762671,26.0
5350117.0,7792529,26.0
5350117.0,9942219,27.0
5350117.0,7754575,29.0
5350118.0,9110076,14.0
5350118.0,13498043,26.0
5350118.0,7792698,29.0
5350119.0,9110076,24.0
5350119.0,7754575,25.0
5350119.0,6522400,26.0
5350119.0,13498043,28.0
5350120.0,7754575,17.0
5350120.0,6522400,18.0
5350120.0,7762671,25.0
5350120.0,773891,25.0
5350120.0,7792696,26.0
5350120.0,7792529,26.0
5350120.0,13498043,29.0
5350120.0,7792695,30.0
5350121.0,7754575,21.0
5350121.0,6522400,22.0
5350121.0,7762671,29.0
5350121.0,773891,29.0
5350121.0,7792696,30.0
5350121.0,7792529,30.0
5350122.0,7754575,27.0
5350122.0,6522400,28.0
5350123.0,7754575,27.0
5350123.0,6522400,28.0
5350124.0,7754575,18.0
5350124.0,6522400,19.0
5350124.0,7762671,26.0
5350124.0,773891,26.0
5350124.0,7792696,27.0
5350124.0,7792529,27.0
5350124.0,13498043,30.0
5350125.0,7754575,30.0
5350126.0,7754918,29.0
5350127.0,7754918,23.0
5350127.0,12601202,28.0
5350127.0,12601206,28.0
5350127.0,5158806,28.0
5350127.0,12601205,29.0
5350128.02,7754575,27.0
5350128.02,5158806,28.0
5350128.02,6522400,28.0
5350128.02,12601202,29.0
5350128.02,12601206,29.0
5350128.02,7754918,29.0
5350128.04,7754575,23.0
5350128.04,6522400,24.0
5350128.04,7754918,27.0
5350128.05,7754918,23.0
5350128.05,7754575,25.0
5350128.05,6522400,26.0
5350128.05,12601205,29.0
5350128.06,7754918,19.0
5350128.06,7754575,23.0
5350128.06,6522400,24.0
5350128.06,12601205,25.0
5350128.06,12601202,27.0
5350128.06,12601206,27.0
5350128.06,5158806,28.0
5350129.0,7754575,28.0
5350129.0,6522400,29.0
5350131.0,9110076,24.0
5350131.0,487172,25.0
5350132.0,487172,29.0
5350132.0,9110076,30.0
5350133.0,487172,23.0
5350133.0,9110076,28.0
5350135.0,7754575,29.0
5350135.0,6522400,30.0
5350136.02,7754918,23.0
5350136.02,5158806,24.0
5350136.02,12601202,25.0
5350136.02,12601206,25.0
5350136.02,12601205,27.0
5350136.02,7754575,30.0
5350138.0,7754918,19.0
5350139.01,7754918,29.0
5350141.01,7754918,25.0
5350142.0,7754918,27.0
5350150.0,10553805,28.0
5350151.0,10553805,18.0
5350152.0,10553805,12.0
5350153.0,10553805,16.0
5350154.0,10553805,29.0
5350156.01,10553805,22.0
5350156.02,10553805,27.0
5350157.0,10553805,23.0
5350158.0,9066243,24.0
5350159.01,9066243,24.0
5350159.02,9066243,26.0
5350162.0,9110076,28.0
5350164.0,9110076,28.0
5350165.0,9110076,22.0
5350166.0,9110076,25.0
5350166.0,487172,28.0
5350167.01,9110076,16.0
5350167.01,13498043,19.0
5350167.01,7792698,22.0
5350167.01,6522400,23.0
5350167.01,7792696,24.0
5350167.01,7792695,24.0
5350167.01,7762671,25.0
5350167.01,7792529,25.0
5350167.01,9942219,26.0
5350167.01,7754575,28.0
5350167.02,9110076,21.0
5350168.0,9110076,26.0
5350169.01,9066243,30.0
5350170.0,9066243,30.0
5350171.0,9066243,15.0
5350172.0,9066243,21.0
5350173.0,54248,22.0
5350173.0,10553805,27.0
5350173.0,30063647,29.0
5350174.0,54248,6.0
5350175.01,54248,23.0
5350175.01,10553805,29.0
5350175.02,54248,27.0
5350176.0,30063647,30.0
5350180.0,6208976,24.0
5350181.01,6208976,23.0
5350181.02,6208976,20.0
5350182.0,6208976,10.0
5350183.01,6208976,14.0
5350183.02,6208976,13.0
5350184.01,6208976,18.0
5350184.01,6388009,20.0
5350184.01,6522400,25.0
5350184.02,6388009,25.0
5350184.02,6208976,30.0
5350185.01,6208976,18.0
5350185.01,6388009,20.0
5350185.01,6522400,25.0
5350185.02,6388009,23.0
5350185.02,6208976,27.0
5350185.02,6522400,29.0
5350187.0,6208976,25.0
5350187.0,6388009,28.0
5350188.0,6208976,16.0
5350191.0,6208976,29.0
5350192.0,6208976,28.0
5350195.01,5158806,13.0
5350195.01,12601202,17.0
5350195.01,12601206,18.0
5350195.01,12601205,20.0
5350195.01,7754918,23.0
5350195.02,5158806,22.0
5350195.02,12601202,26.0
5350195.02,7754918,26.0
5350195.02,12601206,27.0
5350195.02,12601205,29.0
5350196.01,12601202,11.0
5350196.01,12601206,12.0
5350196.01,5158806,13.0
5350196.01,12601205,14.0
5350196.01,7754918,19.0
5350196.02,7754918,20.0
5350196.02,12601205,26.0
5350196.02,12601202,28.0
5350196.02,12601206,28.0
5350196.02,5158806,29.0
5350200.02,10757635,29.0
5350201.0,10757635,29.0
5350206.01,6282913,30.0
5350210.03,10757635,28.0
5350210.04,10757635,25.0
5350212.0,6282913,26.0
5350213.02,6282913,26.0
5350227.0,10553805,29.0
5350242.0,10553805,30.0
5350244.02,30063647,22.0
5350244.02,1008107,26.0
5350246.0,1008107,22.0
5350247.02,1008107,29.0
5350248.02,1008107,23.0
5350248.04,1008107,16.0
5350248.05,1008107,10.0
5350249.03,1008107,23.0
5350249.05,1008107,23.0
5350249.05,9035631,26.0
5350250.02,30063647,26.0
5350260.06,5158806,28.0
5350260.06,7754918,28.0
5350260.06,12601202,30.0
5350260.06,12601206,30.0
5350263.02,5158806,27.0
5350263.02,12601202,28.0
5350263.02,12601206,29.0
5350263.02,7754918,29.0
5350265.0,7754918,2.0
5350265.0,12601202,18.0
5350265.0,12601206,18.0
5350265.0,12601205,18.0
5350265.0,5158806,22.0
5350273.01,536800,24.0
5350274.01,7754918,28.0
5350275.0,487172,21.0
5350275.0,30063647,26.0
5350275.0,7754918,30.0
5350276.01,487172,19.0
5350276.02,487172,23.0
5350276.02,7754918,29.0
5350277.0,487172,22.0
5350277.0,7754918,29.0
5350278.0,487172,23.0
5350279.01,487172,25.0
5350279.02,487172,29.0
5350280.0,9066243,20.0
5350281.01,30063647,29.0
5350281.01,54248,30.0
5350282.0,30063647,28.0
5350283.02,30063647,29.0
5350285.0,9066243,24.0
5350286.0,30063647,29.0
5350287.02,487172,10.0
5350287.03,487172,29.0
5350287.04,487172,18.0
5350287.04,7754918,29.0
5350288.0,30063647,24.0
5350289.0,30063647,14.0
5350290.01,30063647,13.0
5350290.02,30063647,15.0
5350291.02,30063647,16.0
5350291.03,30063647,19.0
5350291.04,30063647,17.0
5350293.0,30063647,23.0
5350293.0,9035631,29.0
5350294.01,30063647,26.0
5350294.02,30063647,29.0
5350297.01,13501524,28.0
5350297.02,487172,29.0
5350297.02,13501524,30.0
5350298.0,487172,28.0
5350299.01,487172,25.0
5350299.01,13501524,28.0
5350299.01,536800,30.0
5350299.02,536800,28.0
5350299.02,504810,30.0
5350300.01,536800,22.0
5350300.01,504810,28.0
5350300.01,7754575,29.0
5350300.01,6522400,30.0
5350300.01,7754918,30.0
5350300.02,536800,30.0
5350300.03,536800,26.0
5350301.01,536800,25.0
5350301.03,536800,25.0
5350302.03,4616608,30.0
5350304.01,536800,27.0
5350304.02,536800,24.0
5350304.04,536800,24.0
